入學年,經原學年期,個經學年期,總經學年期,經原PR,個經PR,總經PR,可修個體,可修總體
102,104-1,105-1,104-1,0.16393442622950818,1,0.09615384615384616,0,1
102,102-2,103-1,103-1,0.7538461538461538,0.08196721311475409,0.6538461538461539,1,1
102,103-1,104-1,103-1,0.782608695652174,0.52,0.6538461538461539,0,1
102,102-2,103-1,103-1,0.7538461538461538,0.08196721311475409,0.6538461538461539,1,1
102,103-2,104-1,104-1,0.36363636363636365,0.52,0.09615384615384616,0,0
102,102-2,103-1,103-1,0.7538461538461538,0.08196721311475409,0.1206896551724138,1,1
102,102-2,103-1,103-1,0.7538461538461538,0.08196721311475409,0.1206896551724138,1,1
102,103-1,104-1,103-1,0.782608695652174,0.52,0.1206896551724138,0,1
102,102-2,103-1,103-1,0.7538461538461538,0.2631578947368421,0.1206896551724138,1,1
102,102-2,103-1,103-1,0.7538461538461538,0.2631578947368421,0.1206896551724138,1,1
102,103-1,104-1,103-1,0.782608695652174,0.52,0.1206896551724138,0,1
102,102-2,103-1,103-1,0.7538461538461538,0.2631578947368421,0.1206896551724138,1,1
102,102-2,103-1,103-1,0.7538461538461538,0.08196721311475409,0.1206896551724138,1,1
102,102-2,103-1,103-1,0,0.08196721311475409,0.6538461538461539,1,1
102,102-2,103-1,103-1,0.7538461538461538,0.2631578947368421,0.1206896551724138,1,1
102,102-2,103-1,103-1,0.7538461538461538,0.16666666666666666,0.6538461538461539,1,1
102,104-1,105-1,103-1,0.16393442622950818,0.3888888888888889,0.6538461538461539,0,1
102,102-2,103-1,103-1,0,0.08196721311475409,0.1206896551724138,1,1
102,102-2,103-1,103-1,0.7538461538461538,0.16666666666666666,0.6538461538461539,1,1
102,102-2,103-1,103-1,0.7538461538461538,0.08196721311475409,0.1206896551724138,1,1
102,103-2,NA,104-1,0.36363636363636365,NA,0.09615384615384616,0,0
102,103-2,103-1,105-1,0.01818181818181818,0.2631578947368421,0.2711864406779661,1,0
102,105-1,NA,103-1,0.08928571428571429,NA,0.5555555555555556,0,1
102,103-2,104-1,104-1,0.01818181818181818,0.3333333333333333,0.09615384615384616,0,0
102,102-2,103-1,103-1,0.7538461538461538,0.2631578947368421,0.5555555555555556,1,1
102,102-2,103-1,103-1,0,0.2631578947368421,0.6538461538461539,1,1
102,102-2,103-1,103-1,0.7538461538461538,0.2631578947368421,0.1206896551724138,1,1
102,102-2,103-1,103-1,0.6896551724137931,0.2631578947368421,0.6538461538461539,1,1
102,102-2,103-1,103-1,0,0.08196721311475409,0.6538461538461539,1,1
102,103-2,104-1,104-1,0.01818181818181818,0.3333333333333333,0.09615384615384616,0,0
102,102-2,103-1,103-1,0,0.08196721311475409,0.1206896551724138,1,1
102,102-2,103-1,103-1,0.7538461538461538,0.08196721311475409,0.6538461538461539,1,1
102,102-2,103-1,103-1,0.6896551724137931,0.08196721311475409,0.5555555555555556,1,1
102,103-2,103-1,105-1,0.01818181818181818,0.2631578947368421,0.2711864406779661,1,0
102,102-2,103-1,103-1,0,0.16666666666666666,0.1206896551724138,1,1
102,102-2,103-1,103-1,0,0.08196721311475409,0.6538461538461539,1,1
102,103-1,104-1,103-1,0.782608695652174,0.52,0.1206896551724138,0,1
102,102-2,103-1,103-1,0.6896551724137931,0.2631578947368421,0.6538461538461539,1,1
102,102-2,103-1,103-1,0.7538461538461538,0.2631578947368421,0.5555555555555556,1,1
102,102-2,103-1,103-1,0.7538461538461538,0.08196721311475409,0.1206896551724138,1,1
102,104-2,104-1,105-1,0.3103448275862069,0.52,0.6065573770491803,0,0
102,103-1,104-1,103-1,0.782608695652174,0.52,0.6538461538461539,0,1
102,102-2,103-1,103-1,0.7538461538461538,0.08196721311475409,0.1206896551724138,1,1
102,102-2,103-1,103-1,0.7538461538461538,0.08196721311475409,0.1206896551724138,1,1
102,102-2,103-1,103-1,0.7538461538461538,0.08196721311475409,0.6538461538461539,1,1
102,102-2,103-1,103-1,0.7538461538461538,0.2631578947368421,0.1206896551724138,1,1
102,102-2,103-1,103-1,0.6896551724137931,0.2631578947368421,0.6538461538461539,1,1
102,102-2,103-1,103-1,0.7538461538461538,0.08196721311475409,0.1206896551724138,1,1
102,103-2,103-1,105-1,0.01818181818181818,0.08196721311475409,0.2711864406779661,1,0
102,102-2,103-1,103-1,0.7538461538461538,0.08196721311475409,0.1206896551724138,1,1
102,102-2,NA,NA,0,NA,NA,1,1
102,103-1,104-1,103-1,0.782608695652174,0.3333333333333333,0.6538461538461539,0,1
102,102-2,103-1,103-1,0.7538461538461538,0.08196721311475409,0.1206896551724138,1,1
102,102-2,103-1,103-1,0.7538461538461538,0.2631578947368421,0.1206896551724138,1,1
102,102-2,103-1,103-1,0.7538461538461538,0.08196721311475409,0.1206896551724138,1,1
102,102-2,103-1,103-1,0.7538461538461538,0.2631578947368421,0.6538461538461539,1,1
102,102-2,103-1,103-1,0.7538461538461538,0.16666666666666666,0.5555555555555556,1,1
102,102-2,103-1,103-1,0,0.08196721311475409,0.1206896551724138,1,1
102,102-2,103-1,103-1,0.7538461538461538,0.08196721311475409,0.1206896551724138,1,1
102,102-2,103-1,103-1,0,0.08196721311475409,0.1206896551724138,1,1
102,102-2,103-1,103-1,0.7538461538461538,0.08196721311475409,0.6538461538461539,1,1
102,102-2,103-1,103-1,0.7538461538461538,0.08196721311475409,0.5555555555555556,1,1
102,103-1,105-1,103-1,0.782608695652174,0.05357142857142857,0.6538461538461539,0,1
102,103-1,104-1,103-1,0.782608695652174,0.52,0.6538461538461539,0,1
102,102-2,103-1,103-1,0.7538461538461538,0.08196721311475409,0.1206896551724138,1,1
102,102-2,103-1,103-1,0,0.08196721311475409,0.1206896551724138,1,1
102,102-2,103-1,103-1,0,0.08196721311475409,0.1206896551724138,1,1
102,102-2,103-1,103-1,0.6896551724137931,0.08196721311475409,0.1206896551724138,1,1
102,102-2,103-1,103-1,0.7538461538461538,0.08196721311475409,0.1206896551724138,1,1
102,102-2,103-1,103-1,0.7538461538461538,0.08196721311475409,0.1206896551724138,1,1
102,102-2,103-1,103-1,0,0.2631578947368421,0.1206896551724138,1,1
102,102-2,103-1,103-1,0.6896551724137931,0.08196721311475409,0.5555555555555556,1,1
102,102-2,103-1,103-1,0.7538461538461538,0.08196721311475409,0.1206896551724138,1,1
102,102-2,103-1,103-1,0,0.08196721311475409,0.1206896551724138,1,1
102,102-2,103-1,103-1,0,0.08196721311475409,0.1206896551724138,1,1
102,102-2,103-1,103-1,0.7538461538461538,0.2631578947368421,0.6538461538461539,1,1
102,102-2,103-1,103-1,0,0.08196721311475409,0.1206896551724138,1,1
102,102-2,103-1,103-1,0,0.08196721311475409,0.6538461538461539,1,1
102,102-2,103-1,103-1,0.7538461538461538,0.08196721311475409,0.1206896551724138,1,1
102,102-2,103-1,103-1,0.7538461538461538,0.08196721311475409,0.5555555555555556,1,1
102,102-2,103-1,103-1,0.6896551724137931,0.08196721311475409,0.1206896551724138,1,1
102,102-2,103-1,103-1,0.7538461538461538,0.2631578947368421,0.6538461538461539,1,1
102,102-2,103-1,NA,0.7538461538461538,0.08196721311475409,NA,1,0
102,102-2,103-1,103-1,0,0.08196721311475409,0.6538461538461539,1,1
102,102-2,103-1,103-1,0.7538461538461538,0.08196721311475409,0.1206896551724138,1,1
102,102-2,103-1,103-1,0.7538461538461538,0.08196721311475409,0.1206896551724138,1,1
102,102-2,103-1,103-1,0.6896551724137931,0.2631578947368421,0.6538461538461539,1,1
102,104-1,105-1,103-1,0.16393442622950818,0.3888888888888889,0.6538461538461539,0,1
102,102-2,103-1,103-1,0.6896551724137931,0.2631578947368421,0.1206896551724138,1,1
102,102-2,103-1,103-1,0,0.2631578947368421,0.6538461538461539,1,1
103,103-2,104-1,104-1,0.36363636363636365,0.3333333333333333,0.09615384615384616,1,1
103,104-1,105-1,104-1,0.08,0.3888888888888889,0.09615384615384616,0,1
103,103-2,104-1,104-1,0.01818181818181818,0.52,0.8225806451612904,1,1
103,103-2,104-1,104-1,0.4,0.01694915254237288,0.09615384615384616,1,1
103,103-2,104-1,104-1,0.01818181818181818,0.01694915254237288,0.14285714285714285,1,1
103,103-2,104-1,104-1,0.01818181818181818,0.01694915254237288,0.09615384615384616,1,1
103,103-2,104-1,104-1,0.01818181818181818,0.3333333333333333,0.09615384615384616,1,1
103,103-2,104-1,104-1,0.4,0.3333333333333333,0.8225806451612904,1,1
103,104-2,105-1,105-1,0.8,0.3888888888888889,0,0,0
103,103-2,104-1,104-1,0.4,0.3333333333333333,0.09615384615384616,1,1
103,103-2,104-1,104-1,0.4,0.01694915254237288,0.8225806451612904,1,1
103,104-1,105-1,104-1,0.08,0.3888888888888889,0.8225806451612904,0,1
103,104-1,105-1,104-1,0.08,0.05357142857142857,0.09615384615384616,0,1
103,103-2,NA,NA,0.01818181818181818,NA,NA,1,1
103,103-2,104-1,104-1,0.4,0.52,0.8225806451612904,1,1
103,104-1,105-1,104-1,0.08,0.3888888888888889,0.09615384615384616,0,1
103,104-2,105-1,105-1,0.8,0.3888888888888889,0.2711864406779661,0,0
103,103-2,NA,NA,0.4,NA,NA,1,1
103,103-2,104-1,104-1,0.4,0.01694915254237288,0.8225806451612904,1,1
103,104-1,105-1,104-1,0.08,0.05357142857142857,0.09615384615384616,0,1
103,103-2,104-1,104-1,0.01818181818181818,0.01694915254237288,0.8225806451612904,1,1
103,104-1,105-1,104-1,0.08,0.05357142857142857,0.09615384615384616,0,1
103,103-2,104-1,104-1,0.4,0.01694915254237288,0.09615384615384616,1,1
103,103-2,104-1,104-1,0.4,0.01694915254237288,0.8225806451612904,1,1
103,104-1,105-1,104-1,0.08,0.3888888888888889,0.09615384615384616,0,1
103,103-2,104-1,104-1,0.4,0.3333333333333333,0.09615384615384616,1,1
103,103-2,104-1,104-1,0.4,0.01694915254237288,0.8225806451612904,1,1
103,103-2,104-1,104-1,0.4,0.52,0.8225806451612904,1,1
103,104-1,105-1,104-1,0.08,0.05357142857142857,0.09615384615384616,0,1
103,103-2,104-1,104-1,0.4,0.01694915254237288,0.8225806451612904,1,1
103,103-2,104-1,104-1,0.01818181818181818,0.01694915254237288,0.09615384615384616,1,1
103,103-2,104-1,104-1,0.4,0.3333333333333333,0.8225806451612904,1,1
103,103-2,104-1,104-1,0.01818181818181818,0.01694915254237288,0.09615384615384616,1,1
103,103-2,104-1,104-1,0.4,0.01694915254237288,0.09615384615384616,1,1
103,103-2,104-1,104-1,0.4,0.3333333333333333,0.14285714285714285,1,1
103,104-2,104-1,105-1,0.3103448275862069,0.3333333333333333,0,1,0
103,104-1,105-1,104-1,0.08,0.05357142857142857,0.8225806451612904,0,1
103,103-2,104-1,104-1,0.4,0.3333333333333333,0.09615384615384616,1,1
103,104-2,105-1,105-1,0.8,0.05357142857142857,0,0,0
103,104-2,105-1,105-1,0.8,0.05357142857142857,0.2711864406779661,0,0
103,103-2,104-1,104-1,0.01818181818181818,0.01694915254237288,0.8225806451612904,1,1
103,103-2,104-1,104-1,0.01818181818181818,0.01694915254237288,0.09615384615384616,1,1
103,103-2,104-1,104-1,0.4,0.01694915254237288,0.8225806451612904,1,1
103,103-2,104-1,104-1,0.01818181818181818,0.01694915254237288,0.14285714285714285,1,1
103,103-2,104-1,104-1,0.4,0.01694915254237288,0.8225806451612904,1,1
103,103-2,104-1,104-1,0.01818181818181818,0.3333333333333333,0.8225806451612904,1,1
103,106-2,NA,NA,0,NA,NA,0,0
103,103-2,104-1,104-1,0.01818181818181818,0.01694915254237288,0.8225806451612904,1,1
103,103-2,104-1,104-1,0.4,0.01694915254237288,0.8225806451612904,1,1
103,103-2,104-1,104-1,0.01818181818181818,0.01694915254237288,0.09615384615384616,1,1
103,103-2,104-1,104-1,0.01818181818181818,0.52,0.8225806451612904,1,1
103,103-2,104-1,104-1,0.01818181818181818,0.01694915254237288,0.09615384615384616,1,1
103,104-1,105-1,104-1,0.16393442622950818,0.05357142857142857,0.8225806451612904,0,1
103,103-2,104-1,104-1,0.01818181818181818,0.01694915254237288,0.8225806451612904,1,1
103,103-2,104-1,104-1,0.01818181818181818,0.01694915254237288,0.8225806451612904,1,1
103,104-1,105-1,104-1,0.08,0.3888888888888889,0.8225806451612904,0,1
103,103-2,104-1,104-1,0.01818181818181818,0.52,0.8225806451612904,1,1
103,104-2,105-1,105-1,0.8,0.05357142857142857,0.2711864406779661,0,0
103,103-2,104-1,104-1,0.01818181818181818,0.52,0.8225806451612904,1,1
103,104-1,105-1,104-1,0.08,0.3888888888888889,0.09615384615384616,0,1
103,104-2,105-1,106-1,0.8,0.05357142857142857,0.37254901960784315,0,0
103,103-1,NA,NA,0.5,NA,NA,0,0
103,103-2,104-1,104-1,0.36363636363636365,0.01694915254237288,0.14285714285714285,1,1
103,104-1,105-1,104-1,0.08,0.05357142857142857,0.8225806451612904,0,1
103,103-2,104-1,104-1,0.36363636363636365,0.3333333333333333,0.8225806451612904,1,1
103,103-2,104-1,104-1,0.4,0.01694915254237288,0.8225806451612904,1,1
103,103-2,NA,NA,0.4,NA,NA,0,0
103,103-2,104-1,104-1,0.4,0.01694915254237288,0.8225806451612904,1,1
103,104-1,105-1,104-1,0.08,0.05357142857142857,0.8225806451612904,0,1
103,103-2,104-1,104-1,0.01818181818181818,0.01694915254237288,0.09615384615384616,1,1
103,103-2,104-1,104-1,0.4,0.01694915254237288,0.8225806451612904,1,1
103,103-2,104-1,104-1,0.01818181818181818,0.01694915254237288,0.8225806451612904,1,1
103,103-2,104-1,104-1,0.01818181818181818,0.52,0.8225806451612904,1,1
103,103-2,104-1,104-1,0.01818181818181818,0.3333333333333333,0.8225806451612904,1,1
103,103-2,104-1,104-1,0.4,0.01694915254237288,0.8225806451612904,1,1
103,103-2,104-1,104-1,0.01818181818181818,0.01694915254237288,0.09615384615384616,1,1
103,103-2,104-1,104-1,0.4,0.01694915254237288,0.8225806451612904,1,1
103,103-2,104-1,104-1,0.4,0.3333333333333333,0.8225806451612904,1,1
103,103-2,104-1,104-1,0.4,0.01694915254237288,0.09615384615384616,1,1
103,103-2,104-1,104-1,0.4,0.01694915254237288,0.09615384615384616,1,1
103,103-2,104-1,104-1,0.4,0.01694915254237288,0.8225806451612904,1,1
103,104-1,NA,NA,0.08064516129032258,NA,NA,0,0
103,103-2,104-1,104-1,0.01818181818181818,0.01694915254237288,0.8225806451612904,1,1
103,103-2,104-1,104-1,0.4,0.01694915254237288,0.09615384615384616,1,1
103,103-2,104-1,104-1,0.4,0.01694915254237288,0.8225806451612904,1,1
103,104-2,104-1,NA,0.3103448275862069,0.3333333333333333,NA,1,0
103,103-2,104-1,104-1,0.4,0.3333333333333333,0.8225806451612904,1,1
103,103-2,104-1,104-1,0.01818181818181818,0.3333333333333333,0.14285714285714285,1,1
103,104-1,105-1,104-1,0.08,0.05357142857142857,0.8225806451612904,0,1
103,104-2,NA,NA,0.8,NA,NA,0,0
103,103-2,104-1,104-1,0.01818181818181818,0.3333333333333333,0.09615384615384616,1,1
103,103-2,104-1,104-1,0.4,0.3333333333333333,0.14285714285714285,1,1
103,103-2,104-1,104-1,0.01818181818181818,0.01694915254237288,0.8225806451612904,1,1
103,103-2,104-1,104-1,0.01818181818181818,0.01694915254237288,0.09615384615384616,1,1
103,103-2,104-1,104-1,0.4,0.01694915254237288,0.8225806451612904,1,1
103,103-2,104-1,104-1,0.01818181818181818,0.01694915254237288,0.8225806451612904,1,1
103,103-2,104-1,104-1,0.01818181818181818,0.01694915254237288,0.8225806451612904,1,1
103,103-2,104-1,104-1,0.4,0.01694915254237288,0.8225806451612904,1,1
103,103-2,104-1,104-1,0.4,0.01694915254237288,0.8225806451612904,1,1
103,103-2,104-1,104-1,0.01818181818181818,0.3333333333333333,0.8225806451612904,1,1
103,103-2,104-1,104-1,0.4,0.01694915254237288,0.8225806451612904,1,1
103,103-2,104-1,104-1,0.01818181818181818,0.01694915254237288,0.09615384615384616,1,1
103,103-2,104-1,104-1,0.01818181818181818,0.01694915254237288,0.8225806451612904,1,1
103,103-2,104-1,104-1,0.01818181818181818,0.3333333333333333,0.8225806451612904,1,1
103,104-1,105-1,104-1,0.08,0.3888888888888889,0.09615384615384616,0,1
103,103-2,104-1,104-1,0.01818181818181818,0.01694915254237288,0.8225806451612904,1,1
103,103-2,104-1,104-1,0.01818181818181818,0.52,0.8225806451612904,1,1
103,103-2,104-1,104-1,0.01818181818181818,0.01694915254237288,0.8225806451612904,1,1
103,103-2,104-1,104-1,0.4,0.01694915254237288,0.8225806451612904,1,1
103,103-2,104-1,104-1,0.4,0.01694915254237288,0.09615384615384616,1,1
103,103-2,104-1,104-1,0.01818181818181818,0.01694915254237288,0.8225806451612904,1,1
103,103-2,104-1,104-1,0.36363636363636365,0.01694915254237288,0.09615384615384616,1,1
103,103-2,104-1,104-1,0.4,0.01694915254237288,0.8225806451612904,1,1
103,103-2,104-1,104-1,0.4,0.01694915254237288,0.8225806451612904,1,1
103,103-2,104-1,104-1,0.4,0.01694915254237288,0.8225806451612904,1,1
103,103-2,104-1,104-1,0.4,0.3333333333333333,0.8225806451612904,1,1
103,103-2,104-1,104-1,0.01818181818181818,0.3333333333333333,0.09615384615384616,1,1
103,105-2,106-1,106-1,0.125,0.23529411764705882,0.37254901960784315,0,0
103,103-2,104-1,104-1,0.01818181818181818,0.01694915254237288,0.09615384615384616,1,1
103,103-2,104-1,104-1,0.01818181818181818,0.3333333333333333,0.09615384615384616,1,1
103,103-2,104-1,104-1,0.01818181818181818,0.3333333333333333,0.09615384615384616,1,1
104,104-2,105-1,105-1,0.3103448275862069,0.78125,0,1,1
104,104-2,105-1,105-1,0.3103448275862069,0.78125,0.6065573770491803,1,1
104,104-2,105-1,105-1,0.3103448275862069,0.05357142857142857,0.6065573770491803,1,1
104,104-2,105-1,105-1,0.3103448275862069,0.78125,0.2711864406779661,1,1
104,104-2,105-1,105-1,0.9333333333333333,0.78125,0.6065573770491803,1,1
104,105-1,106-1,105-1,0.3,0.23529411764705882,0.6065573770491803,0,1
104,104-2,105-1,105-1,0.9333333333333333,0.05357142857142857,0.2711864406779661,1,1
104,104-2,105-1,105-1,0.9333333333333333,0.78125,0.6065573770491803,1,1
104,104-2,105-1,105-1,0.3103448275862069,0.05357142857142857,0.2711864406779661,1,1
104,105-2,105-1,106-1,0.125,0.78125,0.37254901960784315,1,0
104,104-2,105-1,105-1,0.9333333333333333,0.78125,0.2711864406779661,1,1
104,104-2,105-1,105-1,0.3103448275862069,0.78125,0.2711864406779661,1,1
104,106-1,NA,106-1,1,NA,0.37254901960784315,0,0
104,104-2,105-1,105-1,0.9333333333333333,0.05357142857142857,0.2711864406779661,1,1
104,105-2,105-1,106-1,0.3103448275862069,0.78125,0.37254901960784315,1,0
104,104-2,105-1,105-1,0.3103448275862069,0.05357142857142857,0.6065573770491803,1,1
104,104-2,105-1,105-1,0.3103448275862069,0.05357142857142857,0.2711864406779661,1,1
104,104-2,105-1,105-1,0.9333333333333333,0.05357142857142857,0.6065573770491803,1,1
104,105-2,105-1,106-1,0.7358490566037735,0.78125,0.37254901960784315,1,0
104,104-2,NA,NA,0.3103448275862069,NA,NA,1,1
104,104-2,105-1,105-1,0.9333333333333333,0.05357142857142857,0.6065573770491803,1,1
104,104-2,105-1,105-1,0.9333333333333333,0.78125,0.2711864406779661,1,1
104,105-1,NA,NA,0.3,NA,NA,0,0
104,104-2,105-1,105-1,0.9333333333333333,0.05357142857142857,0.6065573770491803,1,1
104,104-1,NA,NA,0.08064516129032258,NA,NA,1,0
104,104-2,105-1,105-1,0.9333333333333333,0.05357142857142857,0.6065573770491803,1,1
104,104-2,105-1,105-1,0.9333333333333333,0.05357142857142857,0.2711864406779661,1,1
104,104-2,105-1,105-1,0.8,0.78125,0.6065573770491803,1,1
104,104-2,105-1,105-1,0.9333333333333333,0.78125,0.2711864406779661,1,1
104,104-2,NA,NA,0.8,NA,NA,1,0
104,104-2,105-1,105-1,0.9333333333333333,0.05357142857142857,0.6065573770491803,1,1
104,104-2,105-1,105-1,0.9333333333333333,0.05357142857142857,0.6065573770491803,1,1
104,104-2,105-1,105-1,0.9333333333333333,0.78125,0.6065573770491803,1,1
104,104-2,105-1,105-1,0.3103448275862069,0.78125,0.6065573770491803,1,1
104,104-2,105-1,105-1,0.3103448275862069,0.05357142857142857,0.6065573770491803,1,1
104,104-2,105-1,105-1,0.9333333333333333,0.78125,0.6065573770491803,1,1
104,104-2,105-1,105-1,0.9333333333333333,0.78125,0.6065573770491803,1,1
104,104-2,105-1,105-1,0.9333333333333333,0.78125,0.6065573770491803,1,1
104,104-2,105-1,105-1,0.3103448275862069,0.3888888888888889,0.6065573770491803,1,1
104,104-2,105-1,105-1,0.3103448275862069,0.78125,0.6065573770491803,1,1
104,104-2,105-1,105-1,0.3103448275862069,0.78125,0.6065573770491803,1,1
104,104-2,105-1,105-1,0.9333333333333333,0.78125,0.6065573770491803,1,1
104,104-2,105-1,105-1,0.3103448275862069,0.78125,0.2711864406779661,1,1
104,105-2,106-1,106-1,0.125,0.23529411764705882,0.2857142857142857,0,0
104,104-2,105-1,105-1,0.3103448275862069,0.78125,0.6065573770491803,1,1
104,104-2,105-1,105-1,0.9333333333333333,0.78125,0.6065573770491803,1,1
104,105-1,106-1,105-1,0.08928571428571429,0.23529411764705882,0.6065573770491803,0,1
104,104-2,105-1,105-1,0.9333333333333333,0.05357142857142857,0.2711864406779661,1,1
104,104-2,105-1,105-1,0.3103448275862069,0.78125,0.2711864406779661,1,1
104,104-2,105-1,105-1,0.3103448275862069,0.78125,0.2711864406779661,1,1
104,104-2,105-1,105-1,0.3103448275862069,0.78125,0.6065573770491803,1,1
104,104-2,105-1,105-1,0.3103448275862069,0.78125,0.6065573770491803,1,1
104,104-2,105-1,105-1,0.9333333333333333,0.78125,0.6065573770491803,1,1
104,104-2,105-1,105-1,0.9333333333333333,0.78125,0.6065573770491803,1,1
104,104-2,105-1,105-1,0.3103448275862069,0.78125,0.2711864406779661,1,1
104,104-2,105-1,105-1,0.3103448275862069,0.78125,0.6065573770491803,1,1
104,104-2,105-1,105-1,0.9333333333333333,0.05357142857142857,0.2711864406779661,1,1
104,105-1,NA,105-1,0.08928571428571429,NA,0.6065573770491803,0,1
104,104-2,105-1,105-1,0.9333333333333333,0.05357142857142857,0.6065573770491803,1,1
104,104-2,105-1,105-1,0.3103448275862069,0.05357142857142857,0.2711864406779661,1,1
104,104-2,105-1,105-1,0.9333333333333333,0.78125,0.2711864406779661,1,1
104,104-2,105-1,105-1,0.9333333333333333,0.05357142857142857,0.2711864406779661,1,1
104,104-2,105-1,105-1,0.3103448275862069,0.78125,0.6065573770491803,1,1
104,104-2,105-1,105-1,0.9333333333333333,0.78125,0.6065573770491803,1,1
104,104-2,105-1,105-1,0.9333333333333333,0.05357142857142857,0.6065573770491803,1,1
104,104-2,105-1,105-1,0.9333333333333333,0.78125,0.6065573770491803,1,1
104,104-2,105-1,105-1,0.9333333333333333,0.78125,0.6065573770491803,1,1
104,104-2,105-1,105-1,0.9333333333333333,0.05357142857142857,0.6065573770491803,1,1
104,104-2,105-1,105-1,0.9333333333333333,0.78125,0.2711864406779661,1,1
104,104-2,105-1,105-1,0.3103448275862069,0.78125,0.6065573770491803,1,1
104,104-2,105-1,105-1,0.3103448275862069,0.78125,0.2711864406779661,1,1
104,104-2,105-1,105-1,0.9333333333333333,0.78125,0.2711864406779661,1,1
104,104-2,105-1,105-1,0.3103448275862069,0.05357142857142857,0.2711864406779661,1,1
104,104-2,105-1,105-1,0.9333333333333333,0.05357142857142857,0.6065573770491803,1,1
104,104-2,105-1,105-1,0.9333333333333333,0.78125,0.2711864406779661,1,1
